date_time,is_holiday,air_pollution_index,humidity,visibility_in_miles,temperature,clouds_all,weather_type,weather_description,traffic_volume,hour,month_day,weekday,month,year
23-09-2015 22:00,No,125,84,6,303.69,75,Mist,mist,1561,22,23,3,9,2015
23-09-2015 22:00,Yes,172,84,2,303.69,75,Drizzle,drizzle,1561,22,23,3,9,2015
23-09-2015 23:00,No,113,87,3,303.68,90,Rain,light rain,984,23,23,3,9,2015
23-09-2015 23:00,No,157,87,6,303.68,90,Mist,mist,984,23,23,3,9,2015
23-09-2015 23:00,Yes,280,88,6,303.68,90,Drizzle,drizzle,984,23,23,3,9,2015
24-09-2015 00:00,Yes,119,88,2,303.49,75,Rain,moderate rain,522,0,24,4,9,2015
24-09-2015 00:00,No,209,89,6,303.49,75,Mist,mist,522,0,24,4,9,2015
24-09-2015 00:00,Yes,289,90,3,303.49,75,Drizzle,drizzle,522,0,24,4,9,2015
24-09-2015 01:00,No,234,91,5,303.54,90,Rain,light rain,384,1,24,4,9,2015
24-09-2015 01:00,Yes,89,92,8,303.54,90,Mist,mist,384,1,24,4,9,2015
24-09-2015 01:00,Yes,260,90,7,303.54,90,Drizzle,drizzle,384,1,24,4,9,2015
24-09-2015 03:00,Yes,82,89,1,303.46,90,Drizzle,drizzle,386,3,24,4,9,2015
24-09-2015 03:00,No,229,91,1,303.46,90,Rain,moderate rain,386,3,24,4,9,2015
24-09-2015 03:00,Yes,151,90,6,303.46,90,Mist,mist,386,3,24,4,9,2015
24-09-2015 04:00,Yes,214,88,6,303.49,90,Rain,moderate rain,879,4,24,4,9,2015
24-09-2015 04:00,Yes,231,87,5,303.49,90,Mist,mist,879,4,24,4,9,2015
24-09-2015 04:00,No,169,85,1,303.49,90,Drizzle,drizzle,879,4,24,4,9,2015
24-09-2015 06:00,Yes,89,84,5,303.14,90,Rain,heavy intensity rain,5377,6,24,4,9,2015
24-09-2015 06:00,No,124,83,8,303.14,90,Mist,mist,5377,6,24,4,9,2015
24-09-2015 06:00,Yes,34,87,6,303.14,90,Drizzle,drizzle,5377,6,24,4,9,2015
24-09-2015 07:00,Yes,186,84,3,302.86,90,Rain,moderate rain,6024,7,24,4,9,2015
24-09-2015 07:00,Yes,288,86,1,302.86,90,Mist,mist,6024,7,24,4,9,2015
24-09-2015 07:00,No,229,85,1,302.86,90,Drizzle,drizzle,6024,7,24,4,9,2015
24-09-2015 08:00,Yes,191,90,9,302.75,90,Drizzle,drizzle,5940,8,24,4,9,2015
24-09-2015 08:00,No,12,89,3,302.75,90,Rain,moderate rain,5940,8,24,4,9,2015
24-09-2015 08:00,No,42,89,9,302.75,90,Mist,mist,5940,8,24,4,9,2015
24-09-2015 09:00,Yes,162,91,4,302.83,90,Mist,mist,5217,9,24,4,9,2015
24-09-2015 09:00,No,72,89,7,302.83,90,Drizzle,light intensity drizzle,5217,9,24,4,9,2015
24-09-2015 09:00,No,48,90,6,302.83,90,Rain,light rain,5217,9,24,4,9,2015
24-09-2015 10:00,Yes,98,91,2,302.95,90,Rain,light rain,4782,10,24,4,9,2015
24-09-2015 10:00,No,112,89,7,302.95,90,Mist,mist,4782,10,24,4,9,2015
24-09-2015 10:00,Yes,196,89,5,302.95,90,Drizzle,drizzle,4782,10,24,4,9,2015
24-09-2015 11:00,No,168,87,7,303.42,40,Mist,mist,4788,11,24,4,9,2015
24-09-2015 11:00,No,58,86,9,303.42,40,Drizzle,light intensity drizzle,4788,11,24,4,9,2015
24-09-2015 11:00,No,231,84,5,303.42,40,Rain,moderate rain,4788,11,24,4,9,2015
24-09-2015 12:00,Yes,262,82,5,303.65,40,Drizzle,light intensity drizzle,5040,12,24,4,9,2015
24-09-2015 12:00,Yes,197,84,9,303.65,40,Rain,moderate rain,5040,12,24,4,9,2015
24-09-2015 13:00,Yes,201,83,5,303.95,40,Rain,light rain,5171,13,24,4,9,2015
24-09-2015 13:00,Yes,253,81,7,303.95,40,Drizzle,light intensity drizzle,5171,13,24,4,9,2015
24-09-2015 14:00,No,80,81,2,304.51,90,Rain,light rain,5317,14,24,4,9,2015
24-09-2015 14:00,No,86,83,3,304.51,90,Drizzle,light intensity drizzle,5317,14,24,4,9,2015
24-09-2015 15:00,Yes,230,82,9,304.93,40,Rain,light rain,5971,15,24,4,9,2015
24-09-2015 15:00,No,273,84,4,304.93,40,Drizzle,light intensity drizzle,5971,15,24,4,9,2015
24-09-2015 16:00,No,230,86,8,304.96,90,Drizzle,light intensity drizzle,6454,16,24,4,9,2015
24-09-2015 16:00,No,291,86,4,304.96,90,Mist,mist,6454,16,24,4,9,2015
24-09-2015 16:00,No,278,84,5,304.96,90,Rain,light rain,6454,16,24,4,9,2015
24-09-2015 17:00,No,100,85,4,304.85,75,Rain,light rain,6217,17,24,4,9,2015
24-09-2015 17:00,No,65,86,2,304.85,75,Mist,mist,6217,17,24,4,9,2015
24-09-2015 18:00,No,115,86,6,304.39,90,Rain,light rain,4997,18,24,4,9,2015
24-09-2015 19:00,No,296,89,4,303.74,90,Rain,light rain,3627,19,24,4,9,2015
24-09-2015 20:00,No,282,88,9,303.48,90,Rain,light rain,3032,20,24,4,9,2015
24-09-2015 20:00,Yes,56,90,7,303.48,90,Drizzle,light intensity drizzle,3032,20,24,4,9,2015
24-09-2015 21:00,Yes,123,89,9,303.19,90,Clouds,overcast clouds,2588,21,24,4,9,2015
24-09-2015 22:00,No,67,92,9,303.07,90,Clouds,overcast clouds,1920,22,24,4,9,2015
24-09-2015 23:00,Yes,53,92,8,302.88,90,Mist,mist,1171,23,24,4,9,2015
25-09-2015 00:00,No,240,92,1,302.86,90,Mist,mist,655,0,25,5,9,2015
25-09-2015 01:00,No,276,92,8,302.55,90,Mist,mist,392,1,25,5,9,2015
25-09-2015 03:00,Yes,21,92,3,302.3,90,Fog,fog,401,3,25,5,9,2015
25-09-2015 03:00,No,214,90,2,302.3,90,Mist,mist,401,3,25,5,9,2015
25-09-2015 05:00,Yes,63,91,2,302,90,Mist,mist,2759,5,25,5,9,2015
25-09-2015 06:00,No,43,90,1,301.9,90,Mist,mist,5722,6,25,5,9,2015
25-09-2015 08:00,Yes,257,86,3,301.47,90,Mist,mist,5805,8,25,5,9,2015
25-09-2015 09:00,Yes,145,85,7,302.3,90,Mist,mist,4982,9,25,5,9,2015
25-09-2015 10:00,No,239,82,9,303.28,90,Haze,haze,4596,10,25,5,9,2015
25-09-2015 10:00,Yes,287,75,6,303.28,90,Mist,mist,4596,10,25,5,9,2015
25-09-2015 14:00,No,270,73,9,309.49,90,Clouds,overcast clouds,5403,14,25,5,9,2015
25-09-2015 16:00,No,29,67,2,310.21,1,Clear,sky is clear,6448,16,25,5,9,2015
25-09-2015 17:00,Yes,224,72,2,309.8,1,Clear,sky is clear,5792,17,25,5,9,2015
25-09-2015 18:00,Yes,241,62,1,308.59,1,Haze,haze,4807,18,25,5,9,2015
25-09-2015 19:00,Yes,127,63,6,306.17,1,Clear,sky is clear,4027,19,25,5,9,2015
25-09-2015 20:00,Yes,58,57,8,302.99,1,Clear,sky is clear,3195,20,25,5,9,2015
25-09-2015 21:00,Yes,128,61,8,301.72,1,Mist,mist,2997,21,25,5,9,2015
25-09-2015 22:00,Yes,156,57,7,300.65,1,Mist,mist,2652,22,25,5,9,2015
26-09-2015 00:00,Yes,227,58,2,299.76,1,Mist,mist,1371,0,26,6,9,2015
26-09-2015 00:00,Yes,237,53,5,299.76,1,Fog,fog,1371,0,26,6,9,2015
26-09-2015 01:00,Yes,272,52,7,299.19,1,Mist,mist,782,1,26,6,9,2015
26-09-2015 01:00,No,19,62,9,299.19,1,Fog,fog,782,1,26,6,9,2015
26-09-2015 02:00,No,159,58,9,298.59,1,Mist,mist,656,2,26,6,9,2015
26-09-2015 04:00,No,227,64,2,298.28,1,Mist,mist,432,4,26,6,9,2015
26-09-2015 04:00,Yes,142,71,9,298.28,1,Fog,fog,432,4,26,6,9,2015
26-09-2015 07:00,No,213,77,2,298.15,90,Fog,fog,2379,7,26,6,9,2015
26-09-2015 07:00,No,33,84,2,298.15,90,Mist,mist,2379,7,26,6,9,2015
26-09-2015 15:00,No,152,78,8,310.34,1,Clear,sky is clear,4455,15,26,6,9,2015
26-09-2015 16:00,Yes,225,90,1,310.66,1,Clear,sky is clear,4281,16,26,6,9,2015
26-09-2015 17:00,Yes,243,88,4,310.37,1,Clear,sky is clear,4384,17,26,6,9,2015
26-09-2015 18:00,No,64,87,4,309.13,1,Clear,sky is clear,4018,18,26,6,9,2015
26-09-2015 19:00,Yes,180,85,8,306.69,1,Clear,sky is clear,3567,19,26,6,9,2015
26-09-2015 20:00,Yes,182,84,3,304.42,1,Clear,sky is clear,3187,20,26,6,9,2015
26-09-2015 21:00,Yes,290,89,7,303.96,1,Clear,sky is clear,2944,21,26,6,9,2015
26-09-2015 22:00,Yes,153,86,6,303.24,1,Clear,sky is clear,2910,22,26,6,9,2015
26-09-2015 23:00,Yes,256,89,5,302.98,1,Clear,sky is clear,2264,23,26,6,9,2015
27-09-2015 00:00,Yes,38,87,5,302.83,1,Clear,sky is clear,1351,0,27,7,9,2015
27-09-2015 01:00,Yes,133,91,2,302.32,1,Clear,sky is clear,1070,1,27,7,9,2015
27-09-2015 02:00,Yes,182,91,5,301.81,1,Clear,sky is clear,725,2,27,7,9,2015
27-09-2015 03:00,Yes,243,91,8,301.64,1,Clear,sky is clear,428,3,27,7,9,2015
27-09-2015 04:00,No,35,91,2,301.31,1,Clear,sky is clear,336,4,27,7,9,2015
27-09-2015 05:00,No,94,91,9,300.66,1,Clear,sky is clear,534,5,27,7,9,2015
27-09-2015 06:00,No,59,88,9,300.15,1,Clear,sky is clear,912,6,27,7,9,2015
27-09-2015 07:00,Yes,164,89,4,300.17,1,Clear,sky is clear,1503,7,27,7,9,2015
27-09-2015 08:00,Yes,109,87,9,301.04,1,Clear,sky is clear,2347,8,27,7,9,2015
27-09-2015 09:00,No,89,86,4,302.77,1,Clear,sky is clear,3394,9,27,7,9,2015
27-09-2015 10:00,Yes,38,84,9,305.95,1,Clear,sky is clear,4563,10,27,7,9,2015
27-09-2015 14:00,No,144,83,4,312.28,1,Clear,sky is clear,4350,14,27,7,9,2015
27-09-2015 15:00,Yes,71,87,9,312.44,1,Clear,sky is clear,4782,15,27,7,9,2015
27-09-2015 16:00,No,80,84,7,312.67,1,Clear,sky is clear,4491,16,27,7,9,2015
27-09-2015 17:00,No,299,86,7,312.6,1,Clear,sky is clear,4534,17,27,7,9,2015
27-09-2015 18:00,No,142,82,9,311.25,1,Clear,sky is clear,4092,18,27,7,9,2015
27-09-2015 19:00,Yes,126,86,4,310.27,1,Clear,sky is clear,4550,19,27,7,9,2015
27-09-2015 20:00,No,17,84,6,306.65,1,Clear,sky is clear,3575,20,27,7,9,2015
27-09-2015 21:00,No,209,85,3,306.42,75,Clouds,broken clouds,2234,21,27,7,9,2015
27-09-2015 22:00,Yes,52,82,9,306.22,1,Clear,sky is clear,1690,22,27,7,9,2015
27-09-2015 23:00,No,189,82,2,306.12,1,Clear,sky is clear,999,23,27,7,9,2015
28-09-2015 00:00,Yes,266,85,6,305.96,75,Clouds,broken clouds,546,0,28,1,9,2015
28-09-2015 03:00,No,47,84,9,305.2,40,Clouds,scattered clouds,315,3,28,1,9,2015
28-09-2015 04:00,No,272,86,9,304.79,40,Clouds,scattered clouds,888,4,28,1,9,2015
28-09-2015 06:00,No,193,83,7,303.48,40,Clouds,scattered clouds,5518,6,28,1,9,2015
28-09-2015 07:00,No,289,87,5,303.57,40,Clouds,scattered clouds,6558,7,28,1,9,2015
28-09-2015 08:00,No,210,86,2,303.45,40,Clouds,scattered clouds,5821,8,28,1,9,2015
28-09-2015 10:00,Yes,51,86,8,304.24,1,Rain,moderate rain,4494,10,28,1,9,2015
28-09-2015 10:00,Yes,13,84,6,304.24,1,Thunderstorm,thunderstorm,4494,10,28,1,9,2015
28-09-2015 11:00,Yes,128,84,2,305.16,1,Rain,moderate rain,4579,11,28,1,9,2015
28-09-2015 12:00,Yes,86,85,1,306.11,40,Rain,light rain,4660,12,28,1,9,2015
28-09-2015 12:00,Yes,289,84,2,306.11,40,Thunderstorm,thunderstorm,4660,12,28,1,9,2015
28-09-2015 13:00,No,132,85,9,307.12,1,Rain,light rain,4719,13,28,1,9,2015
28-09-2015 13:00,Yes,165,84,6,307.12,1,Thunderstorm,proximity thunderstorm,4719,13,28,1,9,2015
28-09-2015 14:00,No,112,85,1,307.57,75,Clouds,broken clouds,5130,14,28,1,9,2015
28-09-2015 15:00,No,111,84,6,307.71,75,Clouds,broken clouds,5570,15,28,1,9,2015
28-09-2015 16:00,No,54,82,1,306.67,90,Clouds,overcast clouds,6325,16,28,1,9,2015
28-09-2015 17:00,Yes,79,83,9,305.78,40,Clouds,scattered clouds,6011,17,28,1,9,2015
28-09-2015 18:00,Yes,58,81,1,305.06,1,Clear,sky is clear,4171,18,28,1,9,2015
28-09-2015 19:00,No,128,80,8,303.36,75,Clouds,broken clouds,3323,19,28,1,9,2015
28-09-2015 20:00,No,27,78,4,302.69,90,Clouds,overcast clouds,2581,20,28,1,9,2015
28-09-2015 21:00,Yes,56,77,9,301.53,75,Clouds,broken clouds,2151,21,28,1,9,2015
28-09-2015 22:00,No,10,78,2,301.13,90,Clouds,overcast clouds,1462,22,28,1,9,2015
28-09-2015 23:00,No,170,76,5,300.77,40,Clouds,scattered clouds,960,23,28,1,9,2015
29-09-2015 00:00,No,121,76,5,300.58,75,Clouds,broken clouds,497,0,29,2,9,2015
29-09-2015 01:00,Yes,32,77,8,300.26,90,Clouds,overcast clouds,353,1,29,2,9,2015
29-09-2015 02:00,No,253,77,6,299.36,75,Clouds,broken clouds,258,2,29,2,9,2015
29-09-2015 03:00,No,279,78,6,298.31,1,Clear,sky is clear,360,3,29,2,9,2015
29-09-2015 04:00,No,262,76,2,297.66,1,Clear,sky is clear,939,4,29,2,9,2015
29-09-2015 05:00,Yes,80,78,4,295.89,1,Clear,sky is clear,2995,5,29,2,9,2015
29-09-2015 06:00,Yes,85,76,6,294.99,1,Clear,sky is clear,5830,6,29,2,9,2015
29-09-2015 07:00,Yes,174,81,1,293.22,1,Clear,sky is clear,6572,7,29,2,9,2015
29-09-2015 08:00,Yes,272,78,8,293.2,1,Clear,sky is clear,5844,8,29,2,9,2015
29-09-2015 09:00,Yes,118,81,4,295.97,1,Clear,sky is clear,5127,9,29,2,9,2015
29-09-2015 10:00,Yes,189,80,4,297.67,1,Clear,sky is clear,4523,10,29,2,9,2015
29-09-2015 14:00,No,154,84,7,301.83,1,Clear,sky is clear,5299,14,29,2,9,2015
29-09-2015 15:00,No,199,85,4,301.75,1,Clear,sky is clear,5712,15,29,2,9,2015
29-09-2015 16:00,Yes,174,83,7,301.71,1,Clear,sky is clear,6682,16,29,2,9,2015
29-09-2015 17:00,Yes,23,84,2,301.74,1,Clear,sky is clear,6207,17,29,2,9,2015
29-09-2015 18:00,Yes,253,83,8,300.04,1,Clear,sky is clear,4708,18,29,2,9,2015
29-09-2015 19:00,No,66,87,1,298.91,1,Clear,sky is clear,3481,19,29,2,9,2015
29-09-2015 20:00,Yes,13,84,3,294.26,1,Clear,sky is clear,2740,20,29,2,9,2015
29-09-2015 21:00,Yes,223,86,8,293.75,1,Clear,sky is clear,2504,21,29,2,9,2015
29-09-2015 22:00,Yes,58,82,7,291.71,1,Clear,sky is clear,1448,22,29,2,9,2015
29-09-2015 23:00,Yes,90,86,3,290.97,1,Clear,sky is clear,933,23,29,2,9,2015
30-09-2015 00:00,No,44,84,9,290.65,1,Clear,sky is clear,551,0,30,3,9,2015
30-09-2015 02:00,Yes,190,85,3,289.54,1,Clear,sky is clear,273,2,30,3,9,2015
30-09-2015 03:00,Yes,169,83,8,289.34,1,Clear,sky is clear,348,3,30,3,9,2015
30-09-2015 04:00,No,226,83,1,289.21,1,Clear,sky is clear,947,4,30,3,9,2015
30-09-2015 05:00,No,275,85,8,288.89,1,Clear,sky is clear,3021,5,30,3,9,2015
30-09-2015 06:00,No,260,84,9,288.81,1,Clear,sky is clear,5814,6,30,3,9,2015
30-09-2015 07:00,No,122,85,7,288.57,1,Clear,sky is clear,6155,7,30,3,9,2015
30-09-2015 08:00,No,199,85,4,290.32,1,Clear,sky is clear,5782,8,30,3,9,2015
30-09-2015 09:00,Yes,11,87,8,291.21,1,Clear,sky is clear,5509,9,30,3,9,2015
30-09-2015 10:00,No,72,87,9,296.36,1,Clear,sky is clear,4562,10,30,3,9,2015
30-09-2015 11:00,No,129,89,1,298.3,1,Clear,sky is clear,4786,11,30,3,9,2015
30-09-2015 14:00,No,254,88,8,302.13,1,Clear,sky is clear,5346,14,30,3,9,2015
30-09-2015 15:00,No,281,90,2,302.31,1,Clear,sky is clear,5708,15,30,3,9,2015
30-09-2015 16:00,No,140,87,2,302.37,1,Clear,sky is clear,6457,16,30,3,9,2015
30-09-2015 17:00,No,226,90,3,302.05,1,Clear,sky is clear,6224,17,30,3,9,2015
30-09-2015 18:00,No,27,89,2,300.72,1,Clear,sky is clear,4704,18,30,3,9,2015
30-09-2015 19:00,No,240,86,4,298.29,1,Clear,sky is clear,3679,19,30,3,9,2015
30-09-2015 19:00,No,241,85,3,298.29,1,Clear,sky is clear,3679,19,30,3,9,2015
30-09-2015 20:00,Yes,133,83,1,295.41,1,Clear,sky is clear,2997,20,30,3,9,2015
30-09-2015 21:00,No,59,84,1,293.79,1,Clear,sky is clear,2608,21,30,3,9,2015
30-09-2015 22:00,No,186,81,3,292.35,1,Clear,sky is clear,1620,22,30,3,9,2015
30-09-2015 23:00,No,12,81,6,291.71,1,Clear,sky is clear,968,23,30,3,9,2015
01-10-2015 00:00,No,81,80,5,291.62,1,Clear,sky is clear,544,0,1,4,10,2015
01-10-2015 01:00,No,134,80,3,290.85,1,Clear,sky is clear,380,1,1,4,10,2015
01-10-2015 02:00,Yes,14,80,9,290.88,1,Clear,sky is clear,298,2,1,4,10,2015
01-10-2015 03:00,Yes,194,79,4,290.89,1,Clear,sky is clear,373,3,1,4,10,2015
01-10-2015 04:00,No,93,78,6,290.6,1,Clear,sky is clear,918,4,1,4,10,2015
01-10-2015 05:00,No,162,77,1,290.27,1,Clear,sky is clear,2922,5,1,4,10,2015
01-10-2015 07:00,No,207,81,8,289.75,1,Clear,sky is clear,6258,7,1,4,10,2015
01-10-2015 11:00,No,229,79,6,298.75,1,Clear,sky is clear,4925,11,1,4,10,2015
01-10-2015 12:00,No,32,81,8,300.25,1,Clear,sky is clear,5157,12,1,4,10,2015
01-10-2015 13:00,No,147,78,4,301.29,1,Clear,sky is clear,5141,13,1,4,10,2015
01-10-2015 14:00,No,170,83,7,301.76,1,Clear,sky is clear,5374,14,1,4,10,2015
01-10-2015 15:00,No,82,81,8,302.18,1,Clear,sky is clear,5878,15,1,4,10,2015
01-10-2015 16:00,No,204,83,6,302.22,1,Clear,sky is clear,6220,16,1,4,10,2015
01-10-2015 17:00,No,106,81,1,301.61,1,Clear,sky is clear,5618,17,1,4,10,2015
01-10-2015 18:00,No,83,81,8,300.59,1,Clear,sky is clear,4639,18,1,4,10,2015
01-10-2015 19:00,Yes,36,82,5,297.96,1,Clear,sky is clear,3745,19,1,4,10,2015
01-10-2015 20:00,No,172,83,2,295.65,1,Clear,sky is clear,3300,20,1,4,10,2015
01-10-2015 21:00,No,71,84,9,294.49,1,Clear,sky is clear,4061,21,1,4,10,2015
01-10-2015 22:00,No,272,79,9,294.25,1,Clear,sky is clear,3712,22,1,4,10,2015
01-10-2015 23:00,No,208,82,1,294.01,1,Clear,sky is clear,1348,23,1,4,10,2015
02-10-2015 00:00,No,223,79,8,293.71,1,Clear,sky is clear,689,0,2,5,10,2015
02-10-2015 01:00,No,275,84,1,292.47,1,Clear,sky is clear,431,1,2,5,10,2015
02-10-2015 02:00,Yes,36,78,2,291.87,1,Clear,sky is clear,381,2,2,5,10,2015
02-10-2015 03:00,No,77,81,6,290.92,1,Clear,sky is clear,411,3,2,5,10,2015
02-10-2015 04:00,Yes,204,76,1,290.48,1,Clear,sky is clear,870,4,2,5,10,2015
02-10-2015 05:00,Yes,107,81,9,289.47,1,Clear,sky is clear,2778,5,2,5,10,2015
02-10-2015 07:00,Yes,211,79,2,288.37,1,Clear,sky is clear,6365,7,2,5,10,2015
02-10-2015 11:00,No,257,80,6,297.03,1,Clear,sky is clear,5088,11,2,5,10,2015
02-10-2015 12:00,Yes,20,76,3,298.28,1,Clear,sky is clear,5705,12,2,5,10,2015
02-10-2015 13:00,Yes,41,76,9,299.63,1,Clear,sky is clear,5864,13,2,5,10,2015
02-10-2015 14:00,No,157,69,2,300.76,1,Clear,sky is clear,6047,14,2,5,10,2015
02-10-2015 15:00,No,142,71,3,301.44,1,Clear,sky is clear,6183,15,2,5,10,2015
02-10-2015 16:00,No,278,66,9,301.54,1,Clear,sky is clear,6418,16,2,5,10,2015
02-10-2015 17:00,Yes,212,69,9,301.37,1,Clear,sky is clear,6099,17,2,5,10,2015
02-10-2015 18:00,Yes,131,62,9,300.35,1,Clear,sky is clear,5330,18,2,5,10,2015
02-10-2015 19:00,No,107,63,3,299.09,20,Clouds,few clouds,4399,19,2,5,10,2015
02-10-2015 20:00,No,245,65,2,296.13,1,Clear,sky is clear,3596,20,2,5,10,2015
02-10-2015 21:00,No,140,65,7,295.68,5,Clear,sky is clear,2946,21,2,5,10,2015
02-10-2015 22:00,No,261,66,3,294.66,1,Clear,sky is clear,2386,22,2,5,10,2015
02-10-2015 23:00,No,261,63,6,294.23,0,Clear,Sky is Clear,1737,23,2,5,10,2015
03-10-2015 00:00,Yes,65,66,6,293.77,0,Clear,Sky is Clear,1186,0,3,6,10,2015
03-10-2015 01:00,No,258,65,8,293.01,0,Clear,Sky is Clear,795,1,3,6,10,2015
03-10-2015 02:00,No,211,74,3,292.24,1,Clear,sky is clear,542,2,3,6,10,2015
03-10-2015 03:00,No,258,69,8,291.78,1,Clear,sky is clear,374,3,3,6,10,2015
03-10-2015 04:00,Yes,185,75,1,291.26,1,Clear,sky is clear,368,4,3,6,10,2015
03-10-2015 05:00,No,114,75,3,290.83,1,Clear,sky is clear,775,5,3,6,10,2015
03-10-2015 07:00,Yes,254,82,1,289.63,1,Clear,sky is clear,2261,7,3,6,10,2015
03-10-2015 08:00,Yes,234,85,7,290.22,1,Clear,sky is clear,3422,8,3,6,10,2015
03-10-2015 11:00,No,160,84,7,295.63,1,Clear,sky is clear,5542,11,3,6,10,2015
03-10-2015 12:00,Yes,63,88,8,298.03,1,Clear,sky is clear,5208,12,3,6,10,2015
03-10-2015 13:00,No,228,88,5,299.22,1,Clear,sky is clear,4950,13,3,6,10,2015
03-10-2015 14:00,No,245,86,1,299.95,1,Clear,sky is clear,4779,14,3,6,10,2015
03-10-2015 15:00,Yes,173,87,6,300.66,1,Clear,sky is clear,4652,15,3,6,10,2015
03-10-2015 16:00,No,297,86,6,300.59,1,Clear,sky is clear,4547,16,3,6,10,2015
03-10-2015 17:00,Yes,66,88,5,300.02,1,Clear,sky is clear,4707,17,3,6,10,2015
03-10-2015 18:00,No,38,85,7,298.42,1,Clear,sky is clear,4518,18,3,6,10,2015
03-10-2015 19:00,Yes,96,86,3,296.14,1,Clear,sky is clear,3973,19,3,6,10,2015
03-10-2015 20:00,No,88,88,3,295.47,1,Clear,sky is clear,3197,20,3,6,10,2015
03-10-2015 21:00,Yes,98,88,5,294.38,1,Clear,sky is clear,3049,21,3,6,10,2015
03-10-2015 22:00,No,188,90,5,294.04,1,Clear,sky is clear,3283,22,3,6,10,2015
03-10-2015 23:00,No,296,90,2,293.6,1,Clear,sky is clear,2020,23,3,6,10,2015
04-10-2015 00:00,No,93,92,8,293.09,1,Clear,sky is clear,1401,0,4,7,10,2015
04-10-2015 01:00,No,232,92,1,292.43,1,Clear,sky is clear,719,1,4,7,10,2015
04-10-2015 02:00,No,153,91,8,292.32,1,Clear,sky is clear,627,2,4,7,10,2015
04-10-2015 03:00,Yes,173,92,6,291.69,1,Clear,sky is clear,350,3,4,7,10,2015
04-10-2015 04:00,No,148,91,5,291.1,75,Clouds,broken clouds,338,4,4,7,10,2015
04-10-2015 05:00,Yes,157,93,6,290.51,1,Clear,sky is clear,703,5,4,7,10,2015
04-10-2015 07:00,No,250,91,3,289.38,1,Clear,sky is clear,1647,7,4,7,10,2015
04-10-2015 08:00,No,252,92,1,290.49,1,Clear,sky is clear,2202,8,4,7,10,2015
04-10-2015 11:00,Yes,179,92,5,296.16,40,Clouds,scattered clouds,4416,11,4,7,10,2015
04-10-2015 12:00,Yes,56,93,3,296.55,75,Clouds,broken clouds,5472,12,4,7,10,2015
04-10-2015 13:00,No,15,93,1,298.08,75,Clouds,broken clouds,6013,13,4,7,10,2015
04-10-2015 14:00,No,44,93,7,298.86,40,Clouds,scattered clouds,5706,14,4,7,10,2015
04-10-2015 15:00,Yes,80,93,1,299.08,1,Clear,sky is clear,4452,15,4,7,10,2015
04-10-2015 16:00,No,187,93,9,299.23,1,Haze,haze,4257,16,4,7,10,2015
04-10-2015 17:00,No,132,92,9,298.74,1,Clear,sky is clear,4137,17,4,7,10,2015
04-10-2015 18:00,No,254,92,7,297.86,1,Clear,sky is clear,3893,18,4,7,10,2015
04-10-2015 19:00,Yes,18,91,2,295.92,1,Clear,sky is clear,3648,19,4,7,10,2015
04-10-2015 20:00,Yes,222,92,3,294.49,1,Clear,sky is clear,2750,20,4,7,10,2015
04-10-2015 21:00,No,60,91,9,293.66,1,Clear,sky is clear,2125,21,4,7,10,2015
04-10-2015 22:00,Yes,73,91,4,293.95,1,Clear,sky is clear,1438,22,4,7,10,2015
04-10-2015 23:00,Yes,241,91,5,294.37,40,Clouds,scattered clouds,915,23,4,7,10,2015
05-10-2015 00:00,No,30,91,3,294.18,40,Clouds,scattered clouds,474,0,5,1,10,2015
05-10-2015 02:00,No,14,91,8,293.86,90,Rain,light rain,258,2,5,1,10,2015
05-10-2015 03:00,Yes,15,92,5,293.47,75,Clouds,broken clouds,316,3,5,1,10,2015
05-10-2015 04:00,Yes,52,92,5,293.27,75,Clouds,broken clouds,870,4,5,1,10,2015
05-10-2015 05:00,Yes,291,92,7,292.99,75,Mist,mist,2738,5,5,1,10,2015
05-10-2015 06:00,Yes,63,92,6,292.96,90,Mist,mist,5801,6,5,1,10,2015
05-10-2015 07:00,No,140,93,8,293.16,90,Clouds,overcast clouds,6470,7,5,1,10,2015
05-10-2015 10:00,Yes,148,93,8,295.34,90,Clouds,overcast clouds,4457,10,5,1,10,2015
05-10-2015 11:00,No,224,93,9,296.35,90,Clouds,overcast clouds,4565,11,5,1,10,2015
05-10-2015 12:00,Yes,34,93,4,297.84,90,Clouds,overcast clouds,4815,12,5,1,10,2015
05-10-2015 13:00,Yes,74,93,2,298.96,90,Clouds,overcast clouds,5033,13,5,1,10,2015
05-10-2015 14:00,Yes,269,96,4,300.27,90,Clouds,overcast clouds,5314,14,5,1,10,2015
05-10-2015 15:00,No,207,96,7,300.75,90,Clouds,overcast clouds,5825,15,5,1,10,2015
05-10-2015 16:00,Yes,118,98,8,301.31,90,Clouds,overcast clouds,6398,16,5,1,10,2015
05-10-2015 17:00,No,25,96,2,301.28,90,Clouds,overcast clouds,5880,17,5,1,10,2015
05-10-2015 18:00,No,212,99,9,300.63,1,Clear,sky is clear,4552,18,5,1,10,2015
05-10-2015 19:00,No,151,98,7,299.43,1,Haze,haze,3380,19,5,1,10,2015
05-10-2015 20:00,Yes,122,98,5,296.45,40,Clouds,scattered clouds,2605,20,5,1,10,2015
05-10-2015 21:00,Yes,83,97,5,296.04,1,Clear,sky is clear,2195,21,5,1,10,2015
05-10-2015 22:00,No,62,97,8,296.25,90,Clouds,overcast clouds,1678,22,5,1,10,2015
